map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
room-64-64-8,1,5,BBMOCBS_k1,5,241,641,241,641,1
room-64-64-8,1,5,BBMOCBS_k5,5,241,641,241,620,0
room-64-64-8,1,5,BBMOCBS_k10,5,241,641,241,619,0
room-64-64-8,1,5,BBMOCBS_pex,5,241,641,,,0
room-64-64-8,1,5,BBMOCBS_eps,5,241,641,,,0
room-64-64-8,2,5,BBMOCBS_k1,5,346,978,346,981,0
room-64-64-8,2,5,BBMOCBS_k5,5,346,978,346,946,0
room-64-64-8,2,5,BBMOCBS_k10,5,346,978,,,0
room-64-64-8,2,5,BBMOCBS_pex,5,346,978,,,0
room-64-64-8,2,5,BBMOCBS_eps,5,346,978,,,0
room-64-64-8,3,5,BBMOCBS_k1,5,322,855,322,855,1
room-64-64-8,3,5,BBMOCBS_k5,5,322,855,322,832,0
room-64-64-8,3,5,BBMOCBS_k10,5,322,855,322,832,0
room-64-64-8,3,5,BBMOCBS_pex,5,322,855,,,0
room-64-64-8,3,5,BBMOCBS_eps,5,322,855,,,0
room-64-64-8,4,5,BBMOCBS_k1,5,327,888,327,888,1
room-64-64-8,4,5,BBMOCBS_k5,5,327,888,327,868,0
room-64-64-8,4,5,BBMOCBS_k10,5,327,888,327,861,0
room-64-64-8,4,5,BBMOCBS_pex,5,327,888,,,0
room-64-64-8,4,5,BBMOCBS_eps,5,327,888,,,0
room-64-64-8,5,5,BBMOCBS_k1,5,380,989,380,989,1
room-64-64-8,5,5,BBMOCBS_k5,5,380,989,380,962,0
room-64-64-8,5,5,BBMOCBS_k10,5,380,989,380,962,0
room-64-64-8,5,5,BBMOCBS_pex,5,380,989,,,0
room-64-64-8,5,5,BBMOCBS_eps,5,380,989,,,0
room-64-64-8,6,5,BBMOCBS_k1,5,,,,,0
room-64-64-8,6,5,BBMOCBS_k5,5,,,,,0
room-64-64-8,6,5,BBMOCBS_k10,5,,,,,0
room-64-64-8,6,5,BBMOCBS_pex,5,,,,,0
room-64-64-8,6,5,BBMOCBS_eps,5,,,,,0
room-64-64-8,7,5,BBMOCBS_k1,5,,,,,0
room-64-64-8,7,5,BBMOCBS_k5,5,,,,,0
room-64-64-8,7,5,BBMOCBS_k10,5,,,,,0
room-64-64-8,7,5,BBMOCBS_pex,5,,,,,0
room-64-64-8,7,5,BBMOCBS_eps,5,,,,,0
room-64-64-8,8,5,BBMOCBS_k1,5,303,818,303,818,1
room-64-64-8,8,5,BBMOCBS_k5,5,303,818,303,803,0
room-64-64-8,8,5,BBMOCBS_k10,5,303,818,303,788,0
room-64-64-8,8,5,BBMOCBS_pex,5,303,818,,,0
room-64-64-8,8,5,BBMOCBS_eps,5,303,818,,,0
room-64-64-8,9,5,BBMOCBS_k1,5,334,936,334,936,1
room-64-64-8,9,5,BBMOCBS_k5,5,334,936,334,907,0
room-64-64-8,9,5,BBMOCBS_k10,5,334,936,334,906,0
room-64-64-8,9,5,BBMOCBS_pex,5,334,936,,,0
room-64-64-8,9,5,BBMOCBS_eps,5,334,936,,,0
room-64-64-8,10,5,BBMOCBS_k1,5,,,,,0
room-64-64-8,10,5,BBMOCBS_k5,5,,,386,1082,0
room-64-64-8,10,5,BBMOCBS_k10,5,,,,,0
room-64-64-8,10,5,BBMOCBS_pex,5,,,,,0
room-64-64-8,10,5,BBMOCBS_eps,5,,,,,0
room-64-64-8,11,5,BBMOCBS_k1,5,242,683,242,683,1
room-64-64-8,11,5,BBMOCBS_k5,5,242,683,242,671,0
room-64-64-8,11,5,BBMOCBS_k10,5,242,683,242,666,0
room-64-64-8,11,5,BBMOCBS_pex,5,242,683,,,0
room-64-64-8,11,5,BBMOCBS_eps,5,242,683,,,0
