map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-64-64-10,1,30,BBMOCBS_k1,5,231,540,231,540,1
random-64-64-10,1,30,BBMOCBS_k5,5,231,540,231,500,0
random-64-64-10,1,30,BBMOCBS_k10,5,231,540,231,502,0
random-64-64-10,1,30,BBMOCBS_pex,5,231,540,,,0
random-64-64-10,1,30,BBMOCBS_eps,5,231,540,,,0
random-64-64-10,2,30,BBMOCBS_k1,5,142,369,142,369,1
random-64-64-10,2,30,BBMOCBS_k5,5,142,369,140,360,0
random-64-64-10,2,30,BBMOCBS_k10,5,142,369,140,356,0
random-64-64-10,2,30,BBMOCBS_pex,5,142,369,,,0
random-64-64-10,2,30,BBMOCBS_eps,5,142,369,,,0
random-64-64-10,3,30,BBMOCBS_k1,5,176,411,176,411,1
random-64-64-10,3,30,BBMOCBS_k5,5,176,411,176,394,0
random-64-64-10,3,30,BBMOCBS_k10,5,176,411,176,394,0
random-64-64-10,3,30,BBMOCBS_pex,5,176,411,,,0
random-64-64-10,3,30,BBMOCBS_eps,5,176,411,,,0
random-64-64-10,4,30,BBMOCBS_k1,5,208,519,208,519,1
random-64-64-10,4,30,BBMOCBS_k5,5,208,519,206,481,0
random-64-64-10,4,30,BBMOCBS_k10,5,208,519,206,479,0
random-64-64-10,4,30,BBMOCBS_pex,5,208,519,,,0
random-64-64-10,4,30,BBMOCBS_eps,5,208,519,,,0
random-64-64-10,5,30,BBMOCBS_k1,5,196,439,196,439,1
random-64-64-10,5,30,BBMOCBS_k5,5,196,439,194,418,0
random-64-64-10,5,30,BBMOCBS_k10,5,196,439,194,419,0
random-64-64-10,5,30,BBMOCBS_pex,5,196,439,,,0
random-64-64-10,5,30,BBMOCBS_eps,5,196,439,,,0
random-64-64-10,6,30,BBMOCBS_k1,5,235,546,235,546,1
random-64-64-10,6,30,BBMOCBS_k5,5,235,546,235,517,0
random-64-64-10,6,30,BBMOCBS_k10,5,235,546,235,517,0
random-64-64-10,6,30,BBMOCBS_pex,5,235,546,,,0
random-64-64-10,6,30,BBMOCBS_eps,5,235,546,,,0
random-64-64-10,7,30,BBMOCBS_k1,5,281,674,281,674,1
random-64-64-10,7,30,BBMOCBS_k5,5,281,674,279,625,0
random-64-64-10,7,30,BBMOCBS_k10,5,281,674,279,621,0
random-64-64-10,7,30,BBMOCBS_pex,5,281,674,,,0
random-64-64-10,7,30,BBMOCBS_eps,5,281,674,,,0
random-64-64-10,8,30,BBMOCBS_k1,5,214,528,214,528,1
random-64-64-10,8,30,BBMOCBS_k5,5,214,528,214,502,0
random-64-64-10,8,30,BBMOCBS_k10,5,214,528,214,501,0
random-64-64-10,8,30,BBMOCBS_pex,5,214,528,,,0
random-64-64-10,8,30,BBMOCBS_eps,5,214,528,,,0
random-64-64-10,9,30,BBMOCBS_k1,5,258,630,258,630,1
random-64-64-10,9,30,BBMOCBS_k5,5,258,630,256,590,0
random-64-64-10,9,30,BBMOCBS_k10,5,258,630,256,590,0
random-64-64-10,9,30,BBMOCBS_pex,5,258,630,,,0
random-64-64-10,9,30,BBMOCBS_eps,5,258,630,,,0
random-64-64-10,10,30,BBMOCBS_k1,5,252,628,252,628,1
random-64-64-10,10,30,BBMOCBS_k5,5,252,628,252,584,0
random-64-64-10,10,30,BBMOCBS_k10,5,252,628,252,584,0
random-64-64-10,10,30,BBMOCBS_pex,5,252,628,,,0
random-64-64-10,10,30,BBMOCBS_eps,5,252,628,,,0
random-64-64-10,11,30,BBMOCBS_k1,5,200,483,200,483,1
random-64-64-10,11,30,BBMOCBS_k5,5,200,483,194,485,0
random-64-64-10,11,30,BBMOCBS_k10,5,200,483,194,477,0
random-64-64-10,11,30,BBMOCBS_pex,5,200,483,,,0
random-64-64-10,11,30,BBMOCBS_eps,5,200,483,,,0
random-64-64-10,12,30,BBMOCBS_k1,5,189,458,189,458,1
random-64-64-10,12,30,BBMOCBS_k5,5,189,458,189,431,0
