map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-64-64-10,20,60,BBMOCBS_eps,5,230,524,,,0
random-64-64-10,21,60,BBMOCBS_k1,5,219,480,219,480,1
random-64-64-10,21,60,BBMOCBS_k5,5,219,480,219,480,1
random-64-64-10,21,60,BBMOCBS_k10,5,219,480,219,480,1
random-64-64-10,21,60,BBMOCBS_pex,5,219,480,,,0
random-64-64-10,21,60,BBMOCBS_eps,5,219,480,,,0
random-64-64-10,22,60,BBMOCBS_k1,5,212,494,212,494,1
random-64-64-10,22,60,BBMOCBS_k5,5,212,494,212,493,0
random-64-64-10,22,60,BBMOCBS_k10,5,212,494,212,494,1
random-64-64-10,22,60,BBMOCBS_pex,5,212,494,,,0
random-64-64-10,22,60,BBMOCBS_eps,5,212,494,,,0
random-64-64-10,23,60,BBMOCBS_k1,5,234,536,234,536,1
random-64-64-10,23,60,BBMOCBS_k5,5,234,536,232,548,0
random-64-64-10,23,60,BBMOCBS_k10,5,234,536,232,548,0
random-64-64-10,23,60,BBMOCBS_pex,5,234,536,,,0
random-64-64-10,23,60,BBMOCBS_eps,5,234,536,,,0
random-64-64-10,24,60,BBMOCBS_k1,5,182,423,182,423,1
random-64-64-10,24,60,BBMOCBS_k5,5,182,423,182,423,1
random-64-64-10,24,60,BBMOCBS_k10,5,182,423,182,423,1
random-64-64-10,24,60,BBMOCBS_pex,5,182,423,,,0
random-64-64-10,24,60,BBMOCBS_eps,5,182,423,,,0
random-64-64-10,25,60,BBMOCBS_k1,5,212,487,212,487,1
random-64-64-10,25,60,BBMOCBS_k5,5,212,487,212,487,1
random-64-64-10,25,60,BBMOCBS_k10,5,212,487,212,487,1
random-64-64-10,25,60,BBMOCBS_pex,5,212,487,,,0
random-64-64-10,25,60,BBMOCBS_eps,5,212,487,,,0
