map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
empty-48-48,1,30,BBMOCBS_k1,5,131,313,131,313,1
empty-48-48,1,30,BBMOCBS_k5,5,131,313,129,280,0
empty-48-48,1,30,BBMOCBS_k10,5,131,313,129,286,0
empty-48-48,1,30,BBMOCBS_pex,5,131,313,,,0
empty-48-48,1,30,BBMOCBS_eps,5,131,313,,,0
empty-48-48,2,30,BBMOCBS_k1,5,113,271,113,271,1
empty-48-48,2,30,BBMOCBS_k5,5,113,271,111,264,0
empty-48-48,2,30,BBMOCBS_k10,5,113,271,111,258,0
empty-48-48,2,30,BBMOCBS_pex,5,113,271,,,0
empty-48-48,2,30,BBMOCBS_eps,5,113,271,,,0
empty-48-48,3,30,BBMOCBS_k1,5,,,,,0
empty-48-48,3,30,BBMOCBS_k5,5,,,,,0
empty-48-48,3,30,BBMOCBS_k10,5,,,,,0
empty-48-48,3,30,BBMOCBS_pex,5,,,,,0
empty-48-48,3,30,BBMOCBS_eps,5,,,,,0
empty-48-48,4,30,BBMOCBS_k1,5,127,305,127,305,1
empty-48-48,4,30,BBMOCBS_k5,5,127,305,127,284,0
empty-48-48,4,30,BBMOCBS_k10,5,127,305,127,284,0
empty-48-48,4,30,BBMOCBS_pex,5,127,305,,,0
empty-48-48,4,30,BBMOCBS_eps,5,127,305,,,0
empty-48-48,5,30,BBMOCBS_k1,5,195,436,195,436,1
empty-48-48,5,30,BBMOCBS_k5,5,195,436,195,390,0
empty-48-48,5,30,BBMOCBS_k10,5,195,436,195,390,0
empty-48-48,5,30,BBMOCBS_pex,5,195,436,,,0
empty-48-48,5,30,BBMOCBS_eps,5,195,436,,,0
empty-48-48,6,30,BBMOCBS_k1,5,122,282,122,282,1
empty-48-48,6,30,BBMOCBS_k5,5,122,282,122,252,0
empty-48-48,6,30,BBMOCBS_k10,5,122,282,122,252,0
empty-48-48,6,30,BBMOCBS_pex,5,122,282,,,0
empty-48-48,6,30,BBMOCBS_eps,5,122,282,,,0
empty-48-48,7,30,BBMOCBS_k1,5,130,312,130,312,1
empty-48-48,7,30,BBMOCBS_k5,5,130,312,130,274,0
empty-48-48,7,30,BBMOCBS_k10,5,130,312,130,276,0
empty-48-48,7,30,BBMOCBS_pex,5,130,312,,,0
empty-48-48,7,30,BBMOCBS_eps,5,130,312,,,0
empty-48-48,8,30,BBMOCBS_k1,5,176,391,176,391,1
empty-48-48,8,30,BBMOCBS_k5,5,176,391,176,361,0
empty-48-48,8,30,BBMOCBS_k10,5,176,391,176,359,0
empty-48-48,8,30,BBMOCBS_pex,5,176,391,,,0
empty-48-48,8,30,BBMOCBS_eps,5,176,391,,,0
empty-48-48,9,30,BBMOCBS_k1,5,124,301,124,301,1
empty-48-48,9,30,BBMOCBS_k5,5,124,301,121,274,0
empty-48-48,9,30,BBMOCBS_k10,5,124,301,121,269,0
empty-48-48,9,30,BBMOCBS_pex,5,124,301,,,0
empty-48-48,9,30,BBMOCBS_eps,5,124,301,,,0
empty-48-48,10,30,BBMOCBS_k1,5,162,383,162,383,1
empty-48-48,10,30,BBMOCBS_k5,5,162,383,162,332,0
empty-48-48,10,30,BBMOCBS_k10,5,162,383,162,330,0
empty-48-48,10,30,BBMOCBS_pex,5,162,383,,,0
empty-48-48,10,30,BBMOCBS_eps,5,162,383,,,0
empty-48-48,11,30,BBMOCBS_k1,5,152,356,152,356,1
empty-48-48,11,30,BBMOCBS_k5,5,152,356,150,324,0
empty-48-48,11,30,BBMOCBS_k10,5,152,356,150,320,0
empty-48-48,11,30,BBMOCBS_pex,5,152,356,,,0
empty-48-48,11,30,BBMOCBS_eps,5,152,356,,,0
empty-48-48,12,30,BBMOCBS_k1,5,145,343,145,343,1
empty-48-48,12,30,BBMOCBS_k5,5,145,343,145,315,0
empty-48-48,12,30,BBMOCBS_k10,5,145,343,145,348,0
empty-48-48,12,30,BBMOCBS_pex,5,145,343,,,0
empty-48-48,12,30,BBMOCBS_eps,5,145,343,,,0
empty-48-48,13,30,BBMOCBS_k1,5,101,248,101,248,1
empty-48-48,13,30,BBMOCBS_k5,5,101,248,101,219,0
empty-48-48,13,30,BBMOCBS_k10,5,101,248,101,218,0
empty-48-48,13,30,BBMOCBS_pex,5,101,248,,,0
empty-48-48,13,30,BBMOCBS_eps,5,101,248,,,0
empty-48-48,14,30,BBMOCBS_k1,5,,,,,0
empty-48-48,14,30,BBMOCBS_k5,5,,,,,0
empty-48-48,14,30,BBMOCBS_k10,5,,,,,0
empty-48-48,14,30,BBMOCBS_pex,5,,,,,0
empty-48-48,14,30,BBMOCBS_eps,5,,,,,0
empty-48-48,15,30,BBMOCBS_k1,5,167,386,167,386,1
empty-48-48,15,30,BBMOCBS_k5,5,167,386,167,347,0
empty-48-48,15,30,BBMOCBS_k10,5,167,386,167,347,0
empty-48-48,15,30,BBMOCBS_pex,5,167,386,,,0
empty-48-48,15,30,BBMOCBS_eps,5,167,386,,,0
empty-48-48,16,30,BBMOCBS_k1,5,162,375,162,375,1
empty-48-48,16,30,BBMOCBS_k5,5,162,375,162,351,0
empty-48-48,16,30,BBMOCBS_k10,5,162,375,162,351,0
empty-48-48,16,30,BBMOCBS_pex,5,162,375,,,0
empty-48-48,16,30,BBMOCBS_eps,5,162,375,,,0
empty-48-48,17,30,BBMOCBS_k1,5,142,336,142,336,1
empty-48-48,17,30,BBMOCBS_k5,5,142,336,142,299,0
empty-48-48,17,30,BBMOCBS_k10,5,142,336,142,299,0
empty-48-48,17,30,BBMOCBS_pex,5,142,336,,,0
empty-48-48,17,30,BBMOCBS_eps,5,142,336,,,0
empty-48-48,18,30,BBMOCBS_k1,5,177,420,177,420,1
empty-48-48,18,30,BBMOCBS_k5,5,177,420,177,385,0
empty-48-48,18,30,BBMOCBS_k10,5,177,420,177,385,0
empty-48-48,18,30,BBMOCBS_pex,5,177,420,,,0
empty-48-48,18,30,BBMOCBS_eps,5,177,420,,,0
empty-48-48,19,30,BBMOCBS_k1,5,171,374,171,374,1
empty-48-48,19,30,BBMOCBS_k5,5,171,374,171,335,0
empty-48-48,19,30,BBMOCBS_k10,5,171,374,171,335,0
empty-48-48,19,30,BBMOCBS_pex,5,171,374,,,0
empty-48-48,19,30,BBMOCBS_eps,5,171,374,,,0
empty-48-48,20,30,BBMOCBS_k1,5,144,321,144,321,1
empty-48-48,20,30,BBMOCBS_k5,5,144,321,144,289,0
empty-48-48,20,30,BBMOCBS_k10,5,144,321,144,289,0
empty-48-48,20,30,BBMOCBS_pex,5,144,321,,,0
empty-48-48,20,30,BBMOCBS_eps,5,144,321,,,0
empty-48-48,21,30,BBMOCBS_k1,5,78,172,78,172,1
empty-48-48,21,30,BBMOCBS_k5,5,78,172,78,157,0
empty-48-48,21,30,BBMOCBS_k10,5,78,172,78,157,0
empty-48-48,21,30,BBMOCBS_pex,5,78,172,,,0
empty-48-48,21,30,BBMOCBS_eps,5,78,172,,,0
empty-48-48,22,30,BBMOCBS_k1,5,140,343,140,343,1
empty-48-48,22,30,BBMOCBS_k5,5,140,343,138,323,0
empty-48-48,22,30,BBMOCBS_k10,5,140,343,138,319,0
empty-48-48,22,30,BBMOCBS_pex,5,140,343,,,0
empty-48-48,22,30,BBMOCBS_eps,5,140,343,,,0
empty-48-48,23,30,BBMOCBS_k1,5,147,358,147,358,1
empty-48-48,23,30,BBMOCBS_k5,5,147,358,147,347,0
empty-48-48,23,30,BBMOCBS_k10,5,147,358,147,343,0
empty-48-48,23,30,BBMOCBS_pex,5,147,358,,,0
empty-48-48,23,30,BBMOCBS_eps,5,147,358,,,0
empty-48-48,24,30,BBMOCBS_k1,5,112,273,112,273,1
empty-48-48,24,30,BBMOCBS_k5,5,112,273,112,255,0
empty-48-48,24,30,BBMOCBS_k10,5,112,273,112,256,0
empty-48-48,24,30,BBMOCBS_pex,5,112,273,,,0
empty-48-48,24,30,BBMOCBS_eps,5,112,273,,,0
empty-48-48,25,30,BBMOCBS_k1,5,179,419,179,419,1
empty-48-48,25,30,BBMOCBS_k5,5,179,419,179,388,0
empty-48-48,25,30,BBMOCBS_k10,5,179,419,179,388,0
empty-48-48,25,30,BBMOCBS_pex,5,179,419,,,0
empty-48-48,25,30,BBMOCBS_eps,5,179,419,,,0
