map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
empty-48-48,1,1,BBMOCBS_k1,5,131,313,131,313,1
empty-48-48,1,1,BBMOCBS_k5,5,131,313,,,0
empty-48-48,1,1,BBMOCBS_k10,5,131,313,129,310,0
empty-48-48,1,1,BBMOCBS_pex,5,131,313,,,0
empty-48-48,1,1,BBMOCBS_eps,5,131,313,,,0
empty-48-48,2,1,BBMOCBS_k1,5,113,271,113,271,1
empty-48-48,2,1,BBMOCBS_k5,5,113,271,111,264,0
empty-48-48,2,1,BBMOCBS_k10,5,113,271,111,258,0
empty-48-48,2,1,BBMOCBS_pex,5,113,271,,,0
empty-48-48,2,1,BBMOCBS_eps,5,113,271,,,0
empty-48-48,3,1,BBMOCBS_k1,5,,,,,0
empty-48-48,3,1,BBMOCBS_k5,5,,,,,0
empty-48-48,3,1,BBMOCBS_k10,5,,,,,0
empty-48-48,3,1,BBMOCBS_pex,5,,,,,0
empty-48-48,3,1,BBMOCBS_eps,5,,,,,0
empty-48-48,4,1,BBMOCBS_k1,5,,,,,0
empty-48-48,4,1,BBMOCBS_k5,5,,,,,0
empty-48-48,4,1,BBMOCBS_k10,5,,,,,0
empty-48-48,4,1,BBMOCBS_pex,5,,,,,0
empty-48-48,4,1,BBMOCBS_eps,5,,,,,0
empty-48-48,5,1,BBMOCBS_k1,5,,,,,0
empty-48-48,5,1,BBMOCBS_k5,5,,,,,0
empty-48-48,5,1,BBMOCBS_k10,5,,,,,0
empty-48-48,5,1,BBMOCBS_pex,5,,,,,0
empty-48-48,5,1,BBMOCBS_eps,5,,,,,0
empty-48-48,6,1,BBMOCBS_k1,5,122,282,122,282,1
empty-48-48,6,1,BBMOCBS_k5,5,122,282,122,252,0
empty-48-48,6,1,BBMOCBS_k10,5,122,282,122,252,0
empty-48-48,6,1,BBMOCBS_pex,5,122,282,,,0
empty-48-48,6,1,BBMOCBS_eps,5,122,282,,,0
empty-48-48,7,1,BBMOCBS_k1,5,,,,,0
empty-48-48,7,1,BBMOCBS_k5,5,,,,,0
empty-48-48,7,1,BBMOCBS_k10,5,,,,,0
empty-48-48,7,1,BBMOCBS_pex,5,,,,,0
empty-48-48,7,1,BBMOCBS_eps,5,,,,,0
empty-48-48,8,1,BBMOCBS_k1,5,,,,,0
empty-48-48,8,1,BBMOCBS_k5,5,,,,,0
empty-48-48,8,1,BBMOCBS_k10,5,,,,,0
empty-48-48,8,1,BBMOCBS_pex,5,,,,,0
empty-48-48,8,1,BBMOCBS_eps,5,,,,,0
empty-48-48,9,1,BBMOCBS_k1,5,124,301,124,301,1
empty-48-48,9,1,BBMOCBS_k5,5,124,301,121,274,0
empty-48-48,9,1,BBMOCBS_k10,5,124,301,121,269,0
empty-48-48,9,1,BBMOCBS_pex,5,124,301,,,0
empty-48-48,9,1,BBMOCBS_eps,5,124,301,,,0
empty-48-48,10,1,BBMOCBS_k1,5,,,,,0
empty-48-48,10,1,BBMOCBS_k5,5,,,,,0
empty-48-48,10,1,BBMOCBS_k10,5,,,,,0
empty-48-48,10,1,BBMOCBS_pex,5,,,,,0
empty-48-48,10,1,BBMOCBS_eps,5,,,,,0
empty-48-48,11,1,BBMOCBS_k1,5,,,,,0
empty-48-48,11,1,BBMOCBS_k5,5,,,,,0
empty-48-48,11,1,BBMOCBS_k10,5,,,,,0
empty-48-48,11,1,BBMOCBS_pex,5,,,,,0
empty-48-48,11,1,BBMOCBS_eps,5,,,,,0
empty-48-48,12,1,BBMOCBS_k1,5,,,,,0
empty-48-48,12,1,BBMOCBS_k5,5,,,,,0
empty-48-48,12,1,BBMOCBS_k10,5,,,,,0
empty-48-48,12,1,BBMOCBS_pex,5,,,,,0
empty-48-48,12,1,BBMOCBS_eps,5,,,,,0
empty-48-48,13,1,BBMOCBS_k1,5,,,,,0
empty-48-48,13,1,BBMOCBS_k5,5,,,,,0
empty-48-48,13,1,BBMOCBS_k10,5,,,,,0
empty-48-48,13,1,BBMOCBS_pex,5,,,,,0
empty-48-48,13,1,BBMOCBS_eps,5,,,,,0
empty-48-48,14,1,BBMOCBS_k1,5,,,,,0
empty-48-48,14,1,BBMOCBS_k5,5,,,,,0
empty-48-48,14,1,BBMOCBS_k10,5,,,,,0
empty-48-48,14,1,BBMOCBS_pex,5,,,,,0
empty-48-48,14,1,BBMOCBS_eps,5,,,,,0
empty-48-48,15,1,BBMOCBS_k1,5,,,,,0
empty-48-48,15,1,BBMOCBS_k5,5,,,,,0
empty-48-48,15,1,BBMOCBS_k10,5,,,,,0
empty-48-48,15,1,BBMOCBS_pex,5,,,,,0
empty-48-48,15,1,BBMOCBS_eps,5,,,,,0
empty-48-48,16,1,BBMOCBS_k1,5,,,,,0
