map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-2,1,10,BBMOCBS_k1,5,180,462,180,462,1
maze-32-32-2,1,10,BBMOCBS_k5,5,180,462,180,458,0
maze-32-32-2,1,10,BBMOCBS_k10,5,180,462,180,455,0
maze-32-32-2,1,10,BBMOCBS_pex,5,180,462,,,0
maze-32-32-2,1,10,BBMOCBS_eps,5,180,462,,,0
maze-32-32-2,2,10,BBMOCBS_k1,5,152,409,152,409,1
maze-32-32-2,2,10,BBMOCBS_k5,5,152,409,152,403,0
maze-32-32-2,2,10,BBMOCBS_k10,5,152,409,152,405,0
maze-32-32-2,2,10,BBMOCBS_pex,5,152,409,,,0
maze-32-32-2,2,10,BBMOCBS_eps,5,152,409,,,0
maze-32-32-2,3,10,BBMOCBS_k1,5,308,857,308,857,0
maze-32-32-2,3,10,BBMOCBS_k5,5,308,857,,,0
maze-32-32-2,3,10,BBMOCBS_k10,5,308,857,,,0
maze-32-32-2,3,10,BBMOCBS_pex,5,308,857,,,0
maze-32-32-2,3,10,BBMOCBS_eps,5,308,857,,,0
maze-32-32-2,4,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,4,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,4,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,4,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,4,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,5,10,BBMOCBS_k1,5,237,641,237,641,1
maze-32-32-2,5,10,BBMOCBS_k5,5,237,641,237,631,0
maze-32-32-2,5,10,BBMOCBS_k10,5,237,641,237,632,0
maze-32-32-2,5,10,BBMOCBS_pex,5,237,641,,,0
maze-32-32-2,5,10,BBMOCBS_eps,5,237,641,,,0
maze-32-32-2,6,10,BBMOCBS_k1,5,314,830,314,830,1
maze-32-32-2,6,10,BBMOCBS_k5,5,314,830,314,815,0
maze-32-32-2,6,10,BBMOCBS_k10,5,314,830,314,813,0
maze-32-32-2,6,10,BBMOCBS_pex,5,314,830,,,0
maze-32-32-2,6,10,BBMOCBS_eps,5,314,830,,,0
maze-32-32-2,7,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,7,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,7,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,7,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,7,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,8,10,BBMOCBS_k1,5,282,760,282,760,1
maze-32-32-2,8,10,BBMOCBS_k5,5,282,760,,,0
maze-32-32-2,8,10,BBMOCBS_k10,5,282,760,,,0
maze-32-32-2,8,10,BBMOCBS_pex,5,282,760,,,0
maze-32-32-2,8,10,BBMOCBS_eps,5,282,760,,,0
maze-32-32-2,9,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,9,10,BBMOCBS_k5,5,,,349,906,0
maze-32-32-2,9,10,BBMOCBS_k10,5,,,349,904,0
maze-32-32-2,9,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,9,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,10,10,BBMOCBS_k1,5,297,767,297,767,1
maze-32-32-2,10,10,BBMOCBS_k5,5,297,767,297,759,0
maze-32-32-2,10,10,BBMOCBS_k10,5,297,767,297,759,0
maze-32-32-2,10,10,BBMOCBS_pex,5,297,767,,,0
maze-32-32-2,10,10,BBMOCBS_eps,5,297,767,,,0
maze-32-32-2,11,10,BBMOCBS_k1,5,334,920,334,924,0
maze-32-32-2,11,10,BBMOCBS_k5,5,334,920,334,895,0
maze-32-32-2,11,10,BBMOCBS_k10,5,334,920,,,0
maze-32-32-2,11,10,BBMOCBS_pex,5,334,920,,,0
maze-32-32-2,11,10,BBMOCBS_eps,5,334,920,,,0
maze-32-32-2,12,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,12,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,12,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,12,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,12,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,13,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,13,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,13,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,13,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,13,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,14,10,BBMOCBS_k1,5,222,596,222,596,0
maze-32-32-2,14,10,BBMOCBS_k5,5,222,596,221,579,0
maze-32-32-2,14,10,BBMOCBS_k10,5,222,596,221,583,0
maze-32-32-2,14,10,BBMOCBS_pex,5,222,596,,,0
maze-32-32-2,14,10,BBMOCBS_eps,5,222,596,,,0
maze-32-32-2,15,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,15,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,15,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,15,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,15,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,16,10,BBMOCBS_k1,5,233,658,233,658,1
maze-32-32-2,16,10,BBMOCBS_k5,5,233,658,231,616,0
maze-32-32-2,16,10,BBMOCBS_k10,5,233,658,231,624,0
maze-32-32-2,16,10,BBMOCBS_pex,5,233,658,,,0
maze-32-32-2,16,10,BBMOCBS_eps,5,233,658,,,0
maze-32-32-2,17,10,BBMOCBS_k1,5,185,521,185,521,1
maze-32-32-2,17,10,BBMOCBS_k5,5,185,521,185,512,0
maze-32-32-2,17,10,BBMOCBS_k10,5,185,521,185,513,0
maze-32-32-2,17,10,BBMOCBS_pex,5,185,521,,,0
maze-32-32-2,17,10,BBMOCBS_eps,5,185,521,,,0
maze-32-32-2,18,10,BBMOCBS_k1,5,371,994,371,994,1
maze-32-32-2,18,10,BBMOCBS_k5,5,371,994,371,981,0
maze-32-32-2,18,10,BBMOCBS_k10,5,371,994,371,967,0
maze-32-32-2,18,10,BBMOCBS_pex,5,371,994,,,0
maze-32-32-2,18,10,BBMOCBS_eps,5,371,994,,,0
maze-32-32-2,19,10,BBMOCBS_k1,5,300,842,300,842,1
maze-32-32-2,19,10,BBMOCBS_k5,5,300,842,300,823,0
maze-32-32-2,19,10,BBMOCBS_k10,5,300,842,300,810,0
maze-32-32-2,19,10,BBMOCBS_pex,5,300,842,,,0
maze-32-32-2,19,10,BBMOCBS_eps,5,300,842,,,0
maze-32-32-2,20,10,BBMOCBS_k1,5,170,439,170,439,1
maze-32-32-2,20,10,BBMOCBS_k5,5,170,439,170,432,0
maze-32-32-2,20,10,BBMOCBS_k10,5,170,439,170,439,0
maze-32-32-2,20,10,BBMOCBS_pex,5,170,439,,,0
maze-32-32-2,20,10,BBMOCBS_eps,5,170,439,,,0
maze-32-32-2,21,10,BBMOCBS_k1,5,144,376,144,376,1
maze-32-32-2,21,10,BBMOCBS_k5,5,144,376,144,364,0
maze-32-32-2,21,10,BBMOCBS_k10,5,144,376,144,363,0
maze-32-32-2,21,10,BBMOCBS_pex,5,144,376,,,0
maze-32-32-2,21,10,BBMOCBS_eps,5,144,376,,,0
maze-32-32-2,22,10,BBMOCBS_k1,5,213,570,,,0
maze-32-32-2,22,10,BBMOCBS_k5,5,213,570,213,568,0
maze-32-32-2,22,10,BBMOCBS_k10,5,213,570,213,558,0
maze-32-32-2,22,10,BBMOCBS_pex,5,213,570,,,0
maze-32-32-2,22,10,BBMOCBS_eps,5,213,570,,,0
maze-32-32-2,23,10,BBMOCBS_k1,5,318,888,318,888,1
maze-32-32-2,23,10,BBMOCBS_k5,5,318,888,318,877,0
maze-32-32-2,23,10,BBMOCBS_k10,5,318,888,318,874,0
maze-32-32-2,23,10,BBMOCBS_pex,5,318,888,,,0
maze-32-32-2,23,10,BBMOCBS_eps,5,318,888,,,0
maze-32-32-2,24,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,24,10,BBMOCBS_k5,5,,,,,0
maze-32-32-2,24,10,BBMOCBS_k10,5,,,,,0
maze-32-32-2,24,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,24,10,BBMOCBS_eps,5,,,,,0
maze-32-32-2,25,10,BBMOCBS_k1,5,,,,,0
maze-32-32-2,25,10,BBMOCBS_k5,5,,,183,538,0
maze-32-32-2,25,10,BBMOCBS_k10,5,,,183,523,0
maze-32-32-2,25,10,BBMOCBS_pex,5,,,,,0
maze-32-32-2,25,10,BBMOCBS_eps,5,,,,,0
