map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-2,1,5,BBMOCBS_k1,5,180,462,180,462,1
maze-32-32-2,1,5,BBMOCBS_k5,5,180,462,180,458,0
maze-32-32-2,1,5,BBMOCBS_k10,5,180,462,180,455,0
maze-32-32-2,1,5,BBMOCBS_pex,5,180,462,,,0
maze-32-32-2,1,5,BBMOCBS_eps,5,180,462,,,0
maze-32-32-2,2,5,BBMOCBS_k1,5,152,409,152,409,1
maze-32-32-2,2,5,BBMOCBS_k5,5,152,409,152,403,0
maze-32-32-2,2,5,BBMOCBS_k10,5,152,409,152,405,0
maze-32-32-2,2,5,BBMOCBS_pex,5,152,409,,,0
maze-32-32-2,2,5,BBMOCBS_eps,5,152,409,,,0
maze-32-32-2,3,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,3,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,3,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,3,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,3,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,4,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,4,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,4,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,4,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,4,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,5,5,BBMOCBS_k1,5,237,653,237,653,0
maze-32-32-2,5,5,BBMOCBS_k5,5,237,653,237,631,0
maze-32-32-2,5,5,BBMOCBS_k10,5,237,653,237,636,0
maze-32-32-2,5,5,BBMOCBS_pex,5,237,653,,,0
maze-32-32-2,5,5,BBMOCBS_eps,5,237,653,,,0
maze-32-32-2,6,5,BBMOCBS_k1,5,314,830,314,830,1
maze-32-32-2,6,5,BBMOCBS_k5,5,314,830,314,815,0
maze-32-32-2,6,5,BBMOCBS_k10,5,314,830,314,813,0
maze-32-32-2,6,5,BBMOCBS_pex,5,314,830,,,0
maze-32-32-2,6,5,BBMOCBS_eps,5,314,830,,,0
maze-32-32-2,7,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,7,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,7,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,7,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,7,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,8,5,BBMOCBS_k1,5,282,784,282,784,0
maze-32-32-2,8,5,BBMOCBS_k5,5,282,784,,,0
maze-32-32-2,8,5,BBMOCBS_k10,5,282,784,,,0
maze-32-32-2,8,5,BBMOCBS_pex,5,282,784,,,0
maze-32-32-2,8,5,BBMOCBS_eps,5,282,784,,,0
maze-32-32-2,9,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,9,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,9,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,9,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,9,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,10,5,BBMOCBS_k1,5,297,767,297,767,1
maze-32-32-2,10,5,BBMOCBS_k5,5,297,767,,,0
maze-32-32-2,10,5,BBMOCBS_k10,5,297,767,,,0
maze-32-32-2,10,5,BBMOCBS_pex,5,297,767,,,0
maze-32-32-2,10,5,BBMOCBS_eps,5,297,767,,,0
maze-32-32-2,11,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,11,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,11,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,11,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,11,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,12,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,12,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,12,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,12,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,12,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,13,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,13,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,13,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,13,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,13,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,14,5,BBMOCBS_k1,5,222,599,222,599,0
maze-32-32-2,14,5,BBMOCBS_k5,5,222,599,221,580,0
maze-32-32-2,14,5,BBMOCBS_k10,5,222,599,221,588,0
maze-32-32-2,14,5,BBMOCBS_pex,5,222,599,,,0
maze-32-32-2,14,5,BBMOCBS_eps,5,222,599,,,0
maze-32-32-2,15,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,15,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,15,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,15,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,15,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,16,5,BBMOCBS_k1,5,233,658,233,658,1
maze-32-32-2,16,5,BBMOCBS_k5,5,233,658,231,616,0
maze-32-32-2,16,5,BBMOCBS_k10,5,233,658,231,624,0
maze-32-32-2,16,5,BBMOCBS_pex,5,233,658,,,0
maze-32-32-2,16,5,BBMOCBS_eps,5,233,658,,,0
maze-32-32-2,17,5,BBMOCBS_k1,5,185,521,185,521,1
maze-32-32-2,17,5,BBMOCBS_k5,5,185,521,185,512,0
maze-32-32-2,17,5,BBMOCBS_k10,5,185,521,185,514,0
maze-32-32-2,17,5,BBMOCBS_pex,5,185,521,,,0
maze-32-32-2,17,5,BBMOCBS_eps,5,185,521,,,0
maze-32-32-2,18,5,BBMOCBS_k1,5,371,994,371,994,1
maze-32-32-2,18,5,BBMOCBS_k5,5,371,994,371,981,0
maze-32-32-2,18,5,BBMOCBS_k10,5,371,994,371,967,0
maze-32-32-2,18,5,BBMOCBS_pex,5,371,994,,,0
maze-32-32-2,18,5,BBMOCBS_eps,5,371,994,,,0
maze-32-32-2,19,5,BBMOCBS_k1,5,300,842,300,842,1
maze-32-32-2,19,5,BBMOCBS_k5,5,300,842,300,823,0
maze-32-32-2,19,5,BBMOCBS_k10,5,300,842,300,810,0
maze-32-32-2,19,5,BBMOCBS_pex,5,300,842,,,0
maze-32-32-2,19,5,BBMOCBS_eps,5,300,842,,,0
maze-32-32-2,20,5,BBMOCBS_k1,5,170,439,170,439,1
maze-32-32-2,20,5,BBMOCBS_k5,5,170,439,170,433,0
maze-32-32-2,20,5,BBMOCBS_k10,5,170,439,170,440,0
maze-32-32-2,20,5,BBMOCBS_pex,5,170,439,,,0
maze-32-32-2,20,5,BBMOCBS_eps,5,170,439,,,0
maze-32-32-2,21,5,BBMOCBS_k1,5,144,376,144,376,1
maze-32-32-2,21,5,BBMOCBS_k5,5,144,376,144,364,0
maze-32-32-2,21,5,BBMOCBS_k10,5,144,376,144,364,0
maze-32-32-2,21,5,BBMOCBS_pex,5,144,376,,,0
maze-32-32-2,21,5,BBMOCBS_eps,5,144,376,,,0
maze-32-32-2,22,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,22,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,22,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,22,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,22,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,23,5,BBMOCBS_k1,5,318,900,318,906,0
maze-32-32-2,23,5,BBMOCBS_k5,5,318,900,318,877,0
maze-32-32-2,23,5,BBMOCBS_k10,5,318,900,318,875,0
maze-32-32-2,23,5,BBMOCBS_pex,5,318,900,,,0
maze-32-32-2,23,5,BBMOCBS_eps,5,318,900,,,0
maze-32-32-2,24,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,24,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,24,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,24,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,24,5,BBMOCBS_eps,5,,,,,0
maze-32-32-2,25,5,BBMOCBS_k1,5,,,,,0
maze-32-32-2,25,5,BBMOCBS_k5,5,,,,,0
maze-32-32-2,25,5,BBMOCBS_k10,5,,,,,0
maze-32-32-2,25,5,BBMOCBS_pex,5,,,,,0
maze-32-32-2,25,5,BBMOCBS_eps,5,,,,,0
