map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-2,9,30,BBMOCBS_pex,5,349,918,,,0
maze-32-32-2,9,30,BBMOCBS_eps,5,349,918,,,0
maze-32-32-2,10,30,BBMOCBS_k1,5,297,767,297,767,1
maze-32-32-2,10,30,BBMOCBS_k5,5,297,767,297,759,0
maze-32-32-2,10,30,BBMOCBS_k10,5,297,767,297,753,0
maze-32-32-2,10,30,BBMOCBS_pex,5,297,767,,,0
maze-32-32-2,10,30,BBMOCBS_eps,5,297,767,,,0
maze-32-32-2,11,30,BBMOCBS_k1,5,334,917,334,917,0
maze-32-32-2,11,30,BBMOCBS_k5,5,334,917,334,886,0
maze-32-32-2,11,30,BBMOCBS_k10,5,334,917,334,892,0
maze-32-32-2,11,30,BBMOCBS_pex,5,334,917,,,0
maze-32-32-2,11,30,BBMOCBS_eps,5,334,917,,,0
maze-32-32-2,12,30,BBMOCBS_k1,5,,,,,0
maze-32-32-2,12,30,BBMOCBS_k5,5,,,,,0
maze-32-32-2,12,30,BBMOCBS_k10,5,,,,,0
maze-32-32-2,12,30,BBMOCBS_pex,5,,,,,0
maze-32-32-2,12,30,BBMOCBS_eps,5,,,,,0
maze-32-32-2,13,30,BBMOCBS_k1,5,,,,,0
maze-32-32-2,13,30,BBMOCBS_k5,5,,,,,0
maze-32-32-2,13,30,BBMOCBS_k10,5,,,,,0
maze-32-32-2,13,30,BBMOCBS_pex,5,,,,,0
maze-32-32-2,13,30,BBMOCBS_eps,5,,,,,0
maze-32-32-2,14,30,BBMOCBS_k1,5,221,594,221,594,1
maze-32-32-2,14,30,BBMOCBS_k5,5,221,594,221,579,0
maze-32-32-2,14,30,BBMOCBS_k10,5,221,594,221,580,0
maze-32-32-2,14,30,BBMOCBS_pex,5,221,594,,,0
maze-32-32-2,14,30,BBMOCBS_eps,5,221,594,,,0
maze-32-32-2,15,30,BBMOCBS_k1,5,,,,,0
maze-32-32-2,15,30,BBMOCBS_k5,5,,,,,0
maze-32-32-2,15,30,BBMOCBS_k10,5,,,,,0
maze-32-32-2,15,30,BBMOCBS_pex,5,,,,,0
maze-32-32-2,15,30,BBMOCBS_eps,5,,,,,0
maze-32-32-2,16,30,BBMOCBS_k1,5,233,658,233,658,1
maze-32-32-2,16,30,BBMOCBS_k5,5,233,658,231,616,0
maze-32-32-2,16,30,BBMOCBS_k10,5,233,658,231,624,0
maze-32-32-2,16,30,BBMOCBS_pex,5,233,658,,,0
maze-32-32-2,16,30,BBMOCBS_eps,5,233,658,,,0
maze-32-32-2,17,30,BBMOCBS_k1,5,185,521,185,521,1
maze-32-32-2,17,30,BBMOCBS_k5,5,185,521,185,512,0
maze-32-32-2,17,30,BBMOCBS_k10,5,185,521,185,512,0
maze-32-32-2,17,30,BBMOCBS_pex,5,185,521,,,0
maze-32-32-2,17,30,BBMOCBS_eps,5,185,521,,,0
maze-32-32-2,18,30,BBMOCBS_k1,5,371,994,371,994,1
maze-32-32-2,18,30,BBMOCBS_k5,5,371,994,371,981,0
maze-32-32-2,18,30,BBMOCBS_k10,5,371,994,371,967,0
maze-32-32-2,18,30,BBMOCBS_pex,5,371,994,,,0
maze-32-32-2,18,30,BBMOCBS_eps,5,371,994,,,0
maze-32-32-2,19,30,BBMOCBS_k1,5,300,842,300,842,1
maze-32-32-2,19,30,BBMOCBS_k5,5,300,842,300,823,0
maze-32-32-2,19,30,BBMOCBS_k10,5,300,842,300,810,0
maze-32-32-2,19,30,BBMOCBS_pex,5,300,842,,,0
maze-32-32-2,19,30,BBMOCBS_eps,5,300,842,,,0
maze-32-32-2,20,30,BBMOCBS_k1,5,170,439,170,439,1
maze-32-32-2,20,30,BBMOCBS_k5,5,170,439,170,432,0
maze-32-32-2,20,30,BBMOCBS_k10,5,170,439,170,437,0
maze-32-32-2,20,30,BBMOCBS_pex,5,170,439,,,0
maze-32-32-2,20,30,BBMOCBS_eps,5,170,439,,,0
maze-32-32-2,21,30,BBMOCBS_k1,5,144,376,144,376,1
maze-32-32-2,21,30,BBMOCBS_k5,5,144,376,144,364,0
maze-32-32-2,21,30,BBMOCBS_k10,5,144,376,144,363,0
maze-32-32-2,21,30,BBMOCBS_pex,5,144,376,,,0
maze-32-32-2,21,30,BBMOCBS_eps,5,144,376,,,0
maze-32-32-2,22,30,BBMOCBS_k1,5,213,561,213,561,1
maze-32-32-2,22,30,BBMOCBS_k5,5,213,561,213,561,0
maze-32-32-2,22,30,BBMOCBS_k10,5,213,561,213,552,0
maze-32-32-2,22,30,BBMOCBS_pex,5,213,561,,,0
maze-32-32-2,22,30,BBMOCBS_eps,5,213,561,,,0
maze-32-32-2,23,30,BBMOCBS_k1,5,318,888,318,888,1
maze-32-32-2,23,30,BBMOCBS_k5,5,318,888,318,877,0
maze-32-32-2,23,30,BBMOCBS_k10,5,318,888,318,874,0
maze-32-32-2,23,30,BBMOCBS_pex,5,318,888,,,0
maze-32-32-2,23,30,BBMOCBS_eps,5,318,888,,,0
maze-32-32-2,24,30,BBMOCBS_k1,5,,,,,0
maze-32-32-2,24,30,BBMOCBS_k5,5,,,,,0
maze-32-32-2,24,30,BBMOCBS_k10,5,,,,,0
maze-32-32-2,24,30,BBMOCBS_pex,5,,,,,0
maze-32-32-2,24,30,BBMOCBS_eps,5,,,,,0
maze-32-32-2,25,30,BBMOCBS_k1,5,185,506,185,506,1
maze-32-32-2,25,30,BBMOCBS_k5,5,185,506,183,516,0
maze-32-32-2,25,30,BBMOCBS_k10,5,185,506,183,504,0
maze-32-32-2,25,30,BBMOCBS_pex,5,185,506,,,0
maze-32-32-2,25,30,BBMOCBS_eps,5,185,506,,,0
