map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-4,1,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,1,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,1,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,1,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,1,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,2,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,2,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,2,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,2,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,2,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,3,1,BBMOCBS_k1,5,157,405,157,405,0
maze-32-32-4,3,1,BBMOCBS_k5,5,157,405,155,386,0
maze-32-32-4,3,1,BBMOCBS_k10,5,157,405,155,390,0
maze-32-32-4,3,1,BBMOCBS_pex,5,157,405,,,0
maze-32-32-4,3,1,BBMOCBS_eps,5,157,405,,,0
maze-32-32-4,4,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,4,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,4,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,4,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,4,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,5,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,5,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,5,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,5,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,5,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,6,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,6,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,6,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,6,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,6,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,7,1,BBMOCBS_k1,5,176,478,176,478,1
maze-32-32-4,7,1,BBMOCBS_k5,5,176,478,170,470,0
maze-32-32-4,7,1,BBMOCBS_k10,5,176,478,170,458,0
maze-32-32-4,7,1,BBMOCBS_pex,5,176,478,,,0
maze-32-32-4,7,1,BBMOCBS_eps,5,176,478,,,0
maze-32-32-4,8,1,BBMOCBS_k1,5,,,172,437,0
maze-32-32-4,8,1,BBMOCBS_k5,5,,,172,415,0
maze-32-32-4,8,1,BBMOCBS_k10,5,,,172,416,0
maze-32-32-4,8,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,8,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,9,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,9,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,9,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,9,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,9,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,10,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,10,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,10,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,10,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,10,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,11,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,11,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,11,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,11,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,11,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,12,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,12,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,12,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,12,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,12,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,13,1,BBMOCBS_k1,5,,,231,604,0
maze-32-32-4,13,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,13,1,BBMOCBS_k10,5,,,229,568,0
maze-32-32-4,13,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,13,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,14,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,14,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,14,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,14,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,14,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,15,1,BBMOCBS_k1,5,206,533,206,533,1
maze-32-32-4,15,1,BBMOCBS_k5,5,206,533,206,512,0
maze-32-32-4,15,1,BBMOCBS_k10,5,206,533,206,512,0
maze-32-32-4,15,1,BBMOCBS_pex,5,206,533,,,0
maze-32-32-4,15,1,BBMOCBS_eps,5,206,533,,,0
maze-32-32-4,16,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,16,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,16,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,16,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,16,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,17,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,17,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,17,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,17,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,17,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,18,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,18,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,18,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,18,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,18,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,19,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,19,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,19,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,19,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,19,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,20,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,20,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,20,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,20,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,20,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,21,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,21,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,21,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,21,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,21,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,22,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,22,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,22,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,22,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,22,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,23,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,23,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,23,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,23,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,23,1,BBMOCBS_eps,5,,,,,0
maze-32-32-4,24,1,BBMOCBS_k1,5,115,299,115,299,0
maze-32-32-4,24,1,BBMOCBS_k5,5,115,299,115,284,0
maze-32-32-4,24,1,BBMOCBS_k10,5,115,299,115,285,0
maze-32-32-4,24,1,BBMOCBS_pex,5,115,299,,,0
maze-32-32-4,24,1,BBMOCBS_eps,5,115,299,,,0
maze-32-32-4,25,1,BBMOCBS_k1,5,,,,,0
maze-32-32-4,25,1,BBMOCBS_k5,5,,,,,0
maze-32-32-4,25,1,BBMOCBS_k10,5,,,,,0
maze-32-32-4,25,1,BBMOCBS_pex,5,,,,,0
maze-32-32-4,25,1,BBMOCBS_eps,5,,,,,0
