map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-4,1,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,1,5,BBMOCBS_k5,5,,,213,559,0
maze-32-32-4,1,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,1,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,1,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,2,5,BBMOCBS_k1,5,197,486,197,486,1
maze-32-32-4,2,5,BBMOCBS_k5,5,197,486,197,454,0
maze-32-32-4,2,5,BBMOCBS_k10,5,197,486,197,455,0
maze-32-32-4,2,5,BBMOCBS_pex,5,197,486,,,0
maze-32-32-4,2,5,BBMOCBS_eps,5,197,486,,,0
maze-32-32-4,3,5,BBMOCBS_k1,5,157,399,157,399,1
maze-32-32-4,3,5,BBMOCBS_k5,5,157,399,155,384,0
maze-32-32-4,3,5,BBMOCBS_k10,5,157,399,155,388,0
maze-32-32-4,3,5,BBMOCBS_pex,5,157,399,,,0
maze-32-32-4,3,5,BBMOCBS_eps,5,157,399,,,0
maze-32-32-4,4,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,4,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,4,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,4,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,4,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,5,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,5,5,BBMOCBS_k5,5,,,205,517,0
maze-32-32-4,5,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,5,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,5,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,6,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,6,5,BBMOCBS_k5,5,,,281,725,0
maze-32-32-4,6,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,6,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,6,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,7,5,BBMOCBS_k1,5,176,478,176,478,1
maze-32-32-4,7,5,BBMOCBS_k5,5,176,478,170,470,0
maze-32-32-4,7,5,BBMOCBS_k10,5,176,478,170,458,0
maze-32-32-4,7,5,BBMOCBS_pex,5,176,478,,,0
maze-32-32-4,7,5,BBMOCBS_eps,5,176,478,,,0
maze-32-32-4,8,5,BBMOCBS_k1,5,172,437,172,437,1
maze-32-32-4,8,5,BBMOCBS_k5,5,172,437,172,415,0
maze-32-32-4,8,5,BBMOCBS_k10,5,172,437,172,415,0
maze-32-32-4,8,5,BBMOCBS_pex,5,172,437,,,0
maze-32-32-4,8,5,BBMOCBS_eps,5,172,437,,,0
maze-32-32-4,9,5,BBMOCBS_k1,5,245,637,245,637,0
maze-32-32-4,9,5,BBMOCBS_k5,5,245,637,243,612,0
maze-32-32-4,9,5,BBMOCBS_k10,5,245,637,,,0
maze-32-32-4,9,5,BBMOCBS_pex,5,245,637,,,0
maze-32-32-4,9,5,BBMOCBS_eps,5,245,637,,,0
maze-32-32-4,10,5,BBMOCBS_k1,5,143,383,143,383,0
maze-32-32-4,10,5,BBMOCBS_k5,5,143,383,142,358,0
maze-32-32-4,10,5,BBMOCBS_k10,5,143,383,142,358,0
maze-32-32-4,10,5,BBMOCBS_pex,5,143,383,,,0
maze-32-32-4,10,5,BBMOCBS_eps,5,143,383,,,0
maze-32-32-4,11,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,11,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,11,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,11,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,11,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,12,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,12,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,12,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,12,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,12,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,13,5,BBMOCBS_k1,5,231,599,231,599,1
maze-32-32-4,13,5,BBMOCBS_k5,5,231,599,231,566,0
maze-32-32-4,13,5,BBMOCBS_k10,5,231,599,229,557,0
maze-32-32-4,13,5,BBMOCBS_pex,5,231,599,,,0
maze-32-32-4,13,5,BBMOCBS_eps,5,231,599,,,0
maze-32-32-4,14,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,14,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,14,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,14,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,14,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,15,5,BBMOCBS_k1,5,206,533,206,533,1
maze-32-32-4,15,5,BBMOCBS_k5,5,206,533,206,512,0
maze-32-32-4,15,5,BBMOCBS_k10,5,206,533,206,511,0
maze-32-32-4,15,5,BBMOCBS_pex,5,206,533,,,0
maze-32-32-4,15,5,BBMOCBS_eps,5,206,533,,,0
maze-32-32-4,16,5,BBMOCBS_k1,5,,,253,668,0
maze-32-32-4,16,5,BBMOCBS_k5,5,,,251,648,0
maze-32-32-4,16,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,16,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,16,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,17,5,BBMOCBS_k1,5,218,567,218,616,0
maze-32-32-4,17,5,BBMOCBS_k5,5,218,567,217,557,0
maze-32-32-4,17,5,BBMOCBS_k10,5,218,567,217,559,0
maze-32-32-4,17,5,BBMOCBS_pex,5,218,567,,,0
maze-32-32-4,17,5,BBMOCBS_eps,5,218,567,,,0
maze-32-32-4,18,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,18,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,18,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,18,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,18,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,19,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,19,5,BBMOCBS_k5,5,,,107,288,0
maze-32-32-4,19,5,BBMOCBS_k10,5,,,107,287,0
maze-32-32-4,19,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,19,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,20,5,BBMOCBS_k1,5,193,531,193,531,1
maze-32-32-4,20,5,BBMOCBS_k5,5,193,531,191,525,0
maze-32-32-4,20,5,BBMOCBS_k10,5,193,531,192,518,0
maze-32-32-4,20,5,BBMOCBS_pex,5,193,531,,,0
maze-32-32-4,20,5,BBMOCBS_eps,5,193,531,,,0
maze-32-32-4,21,5,BBMOCBS_k1,5,,,,,0
maze-32-32-4,21,5,BBMOCBS_k5,5,,,,,0
maze-32-32-4,21,5,BBMOCBS_k10,5,,,,,0
maze-32-32-4,21,5,BBMOCBS_pex,5,,,,,0
maze-32-32-4,21,5,BBMOCBS_eps,5,,,,,0
maze-32-32-4,22,5,BBMOCBS_k1,5,189,486,189,486,1
