map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
warehouse-10-20-10-2-1,1,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,1,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,1,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,1,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,1,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,2,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,2,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,2,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,2,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,2,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,3,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,3,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,3,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,3,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,3,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,4,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,4,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,4,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,4,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,4,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,5,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,5,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,5,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,5,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,5,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,6,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,6,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,6,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,6,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,6,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,7,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,7,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,7,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,7,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,7,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,8,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,8,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,8,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,8,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,8,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,9,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,9,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,9,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,9,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,9,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,10,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,10,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,10,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,10,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,10,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,11,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,11,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,11,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,11,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,11,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,12,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,12,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,12,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,12,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,12,60,BBMOCBS_eps,5,,,,,0
warehouse-10-20-10-2-1,13,60,BBMOCBS_k1,5,,,,,0
warehouse-10-20-10-2-1,13,60,BBMOCBS_k5,5,,,,,0
warehouse-10-20-10-2-1,13,60,BBMOCBS_k10,5,,,,,0
warehouse-10-20-10-2-1,13,60,BBMOCBS_pex,5,,,,,0
warehouse-10-20-10-2-1,13,60,BBMOCBS_eps,5,,,,,0
