map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-32-32-20,20,60,BBMOCBS_eps,5,146,396,,,0
random-32-32-20,21,60,BBMOCBS_k1,5,105,265,105,265,1
random-32-32-20,21,60,BBMOCBS_k5,5,105,265,103,252,0
random-32-32-20,21,60,BBMOCBS_k10,5,105,265,103,252,0
random-32-32-20,21,60,BBMOCBS_pex,5,105,265,,,0
random-32-32-20,21,60,BBMOCBS_eps,5,105,265,,,0
random-32-32-20,22,60,BBMOCBS_k1,5,166,419,166,419,1
random-32-32-20,22,60,BBMOCBS_k5,5,166,419,166,412,0
random-32-32-20,22,60,BBMOCBS_k10,5,166,419,166,412,0
random-32-32-20,22,60,BBMOCBS_pex,5,166,419,,,0
random-32-32-20,22,60,BBMOCBS_eps,5,166,419,,,0
random-32-32-20,23,60,BBMOCBS_k1,5,123,304,123,304,1
random-32-32-20,23,60,BBMOCBS_k5,5,123,304,121,293,0
random-32-32-20,23,60,BBMOCBS_k10,5,123,304,121,293,0
random-32-32-20,23,60,BBMOCBS_pex,5,123,304,,,0
random-32-32-20,23,60,BBMOCBS_eps,5,123,304,,,0
random-32-32-20,24,60,BBMOCBS_k1,5,94,228,94,228,1
random-32-32-20,24,60,BBMOCBS_k5,5,94,228,94,219,0
random-32-32-20,24,60,BBMOCBS_k10,5,94,228,94,219,0
random-32-32-20,24,60,BBMOCBS_pex,5,94,228,,,0
random-32-32-20,24,60,BBMOCBS_eps,5,94,228,,,0
random-32-32-20,25,60,BBMOCBS_k1,5,151,414,151,414,1
random-32-32-20,25,60,BBMOCBS_k5,5,151,414,151,407,0
random-32-32-20,25,60,BBMOCBS_k10,5,151,414,151,407,0
random-32-32-20,25,60,BBMOCBS_pex,5,151,414,,,0
random-32-32-20,25,60,BBMOCBS_eps,5,151,414,,,0
