map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-32-32-20,17,30,BBMOCBS_k1,5,128,316,128,316,1
random-32-32-20,17,30,BBMOCBS_k5,5,128,316,128,316,1
random-32-32-20,17,30,BBMOCBS_k10,5,128,316,128,316,1
random-32-32-20,17,30,BBMOCBS_pex,5,128,316,,,0
random-32-32-20,17,30,BBMOCBS_eps,5,128,316,,,0
random-32-32-20,18,30,BBMOCBS_k1,5,151,375,151,375,1
random-32-32-20,18,30,BBMOCBS_k5,5,151,375,151,375,1
random-32-32-20,18,30,BBMOCBS_k10,5,151,375,151,375,1
random-32-32-20,18,30,BBMOCBS_pex,5,151,375,,,0
random-32-32-20,18,30,BBMOCBS_eps,5,151,375,,,0
random-32-32-20,19,30,BBMOCBS_k1,5,129,345,129,345,1
random-32-32-20,19,30,BBMOCBS_k5,5,129,345,129,345,1
random-32-32-20,19,30,BBMOCBS_k10,5,129,345,129,345,1
random-32-32-20,19,30,BBMOCBS_pex,5,129,345,,,0
random-32-32-20,19,30,BBMOCBS_eps,5,129,345,,,0
random-32-32-20,20,30,BBMOCBS_k1,5,146,380,146,380,1
random-32-32-20,20,30,BBMOCBS_k5,5,146,380,146,380,1
random-32-32-20,20,30,BBMOCBS_k10,5,146,380,146,380,1
random-32-32-20,20,30,BBMOCBS_pex,5,146,380,,,0
random-32-32-20,20,30,BBMOCBS_eps,5,146,380,,,0
random-32-32-20,21,30,BBMOCBS_k1,5,103,254,103,254,1
random-32-32-20,21,30,BBMOCBS_k5,5,103,254,103,254,1
random-32-32-20,21,30,BBMOCBS_k10,5,103,254,103,254,1
random-32-32-20,21,30,BBMOCBS_pex,5,103,254,,,0
random-32-32-20,21,30,BBMOCBS_eps,5,103,254,,,0
random-32-32-20,22,30,BBMOCBS_k1,5,166,412,166,412,1
random-32-32-20,22,30,BBMOCBS_k5,5,166,412,166,415,0
random-32-32-20,22,30,BBMOCBS_k10,5,166,412,166,415,0
random-32-32-20,22,30,BBMOCBS_pex,5,166,412,,,0
random-32-32-20,22,30,BBMOCBS_eps,5,166,412,,,0
random-32-32-20,23,30,BBMOCBS_k1,5,121,295,121,295,1
random-32-32-20,23,30,BBMOCBS_k5,5,121,295,121,295,1
random-32-32-20,23,30,BBMOCBS_k10,5,121,295,121,295,1
random-32-32-20,23,30,BBMOCBS_pex,5,121,295,,,0
random-32-32-20,23,30,BBMOCBS_eps,5,121,295,,,0
random-32-32-20,24,30,BBMOCBS_k1,5,94,219,94,219,1
random-32-32-20,24,30,BBMOCBS_k5,5,94,219,94,219,1
random-32-32-20,24,30,BBMOCBS_k10,5,94,219,94,219,1
random-32-32-20,24,30,BBMOCBS_pex,5,94,219,,,0
random-32-32-20,24,30,BBMOCBS_eps,5,94,219,,,0
random-32-32-20,25,30,BBMOCBS_k1,5,151,407,151,407,1
random-32-32-20,25,30,BBMOCBS_k5,5,151,407,151,407,1
random-32-32-20,25,30,BBMOCBS_k10,5,151,407,151,407,1
random-32-32-20,25,30,BBMOCBS_pex,5,151,407,,,0
random-32-32-20,25,30,BBMOCBS_eps,5,151,407,,,0
