map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-64-64-20,14,30,BBMOCBS_eps,5,209,497,,,0
random-64-64-20,15,30,BBMOCBS_k1,5,215,522,215,522,1
random-64-64-20,15,30,BBMOCBS_k5,5,215,522,215,522,1
random-64-64-20,15,30,BBMOCBS_k10,5,215,522,215,522,1
random-64-64-20,15,30,BBMOCBS_pex,5,215,522,,,0
random-64-64-20,15,30,BBMOCBS_eps,5,215,522,,,0
random-64-64-20,16,30,BBMOCBS_k1,5,220,521,220,521,1
random-64-64-20,16,30,BBMOCBS_k5,5,220,521,220,521,1
random-64-64-20,16,30,BBMOCBS_k10,5,220,521,220,521,1
random-64-64-20,16,30,BBMOCBS_pex,5,220,521,,,0
random-64-64-20,16,30,BBMOCBS_eps,5,220,521,,,0
random-64-64-20,17,30,BBMOCBS_k1,5,87,206,87,206,1
random-64-64-20,17,30,BBMOCBS_k5,5,87,206,87,206,1
random-64-64-20,17,30,BBMOCBS_k10,5,87,206,87,206,1
random-64-64-20,17,30,BBMOCBS_pex,5,87,206,,,0
random-64-64-20,17,30,BBMOCBS_eps,5,87,206,,,0
random-64-64-20,18,30,BBMOCBS_k1,5,249,566,249,566,1
random-64-64-20,18,30,BBMOCBS_k5,5,249,566,249,566,1
random-64-64-20,18,30,BBMOCBS_k10,5,249,566,249,566,1
random-64-64-20,18,30,BBMOCBS_pex,5,249,566,,,0
random-64-64-20,18,30,BBMOCBS_eps,5,249,566,,,0
random-64-64-20,19,30,BBMOCBS_k1,5,289,674,289,674,1
random-64-64-20,19,30,BBMOCBS_k5,5,289,674,287,681,0
random-64-64-20,19,30,BBMOCBS_k10,5,289,674,287,681,0
random-64-64-20,19,30,BBMOCBS_pex,5,289,674,,,0
random-64-64-20,19,30,BBMOCBS_eps,5,289,674,,,0
random-64-64-20,20,30,BBMOCBS_k1,5,267,624,267,624,1
random-64-64-20,20,30,BBMOCBS_k5,5,267,624,267,624,1
random-64-64-20,20,30,BBMOCBS_k10,5,267,624,267,624,1
random-64-64-20,20,30,BBMOCBS_pex,5,267,624,,,0
random-64-64-20,20,30,BBMOCBS_eps,5,267,624,,,0
random-64-64-20,21,30,BBMOCBS_k1,5,164,400,164,400,1
random-64-64-20,21,30,BBMOCBS_k5,5,164,400,164,400,1
random-64-64-20,21,30,BBMOCBS_k10,5,164,400,164,400,1
random-64-64-20,21,30,BBMOCBS_pex,5,164,400,,,0
random-64-64-20,21,30,BBMOCBS_eps,5,164,400,,,0
random-64-64-20,22,30,BBMOCBS_k1,5,188,478,188,478,1
random-64-64-20,22,30,BBMOCBS_k5,5,188,478,188,478,1
random-64-64-20,22,30,BBMOCBS_k10,5,188,478,188,478,1
random-64-64-20,22,30,BBMOCBS_pex,5,188,478,,,0
random-64-64-20,22,30,BBMOCBS_eps,5,188,478,,,0
random-64-64-20,23,30,BBMOCBS_k1,5,257,610,257,610,1
random-64-64-20,23,30,BBMOCBS_k5,5,257,610,257,610,1
random-64-64-20,23,30,BBMOCBS_k10,5,257,610,257,610,1
random-64-64-20,23,30,BBMOCBS_pex,5,257,610,,,0
random-64-64-20,23,30,BBMOCBS_eps,5,257,610,,,0
random-64-64-20,24,30,BBMOCBS_k1,5,229,551,229,551,1
random-64-64-20,24,30,BBMOCBS_k5,5,229,551,229,551,1
random-64-64-20,24,30,BBMOCBS_k10,5,229,551,229,551,1
random-64-64-20,24,30,BBMOCBS_pex,5,229,551,,,0
random-64-64-20,24,30,BBMOCBS_eps,5,229,551,,,0
random-64-64-20,25,30,BBMOCBS_k1,5,204,534,204,534,1
random-64-64-20,25,30,BBMOCBS_k5,5,204,534,204,534,1
random-64-64-20,25,30,BBMOCBS_k10,5,204,534,204,534,1
random-64-64-20,25,30,BBMOCBS_pex,5,204,534,,,0
random-64-64-20,25,30,BBMOCBS_eps,5,204,534,,,0
