map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
empty-32-32,8,1,BBMOCBS_k10,5,70,173,68,162,0
empty-32-32,8,1,BBMOCBS_pex,5,70,173,,,0
empty-32-32,8,1,BBMOCBS_eps,5,70,173,,,0
empty-32-32,9,1,BBMOCBS_k1,5,126,311,126,311,1
empty-32-32,9,1,BBMOCBS_k5,5,126,311,126,291,0
empty-32-32,9,1,BBMOCBS_k10,5,126,311,126,289,0
empty-32-32,9,1,BBMOCBS_pex,5,126,311,,,0
empty-32-32,9,1,BBMOCBS_eps,5,126,311,,,0
empty-32-32,10,1,BBMOCBS_k1,5,122,286,122,286,1
empty-32-32,10,1,BBMOCBS_k5,5,122,286,122,267,0
empty-32-32,10,1,BBMOCBS_k10,5,122,286,122,267,0
empty-32-32,10,1,BBMOCBS_pex,5,122,286,,,0
empty-32-32,10,1,BBMOCBS_eps,5,122,286,,,0
empty-32-32,11,1,BBMOCBS_k1,5,97,230,97,230,1
empty-32-32,11,1,BBMOCBS_k5,5,97,230,97,220,0
empty-32-32,11,1,BBMOCBS_k10,5,97,230,97,218,0
empty-32-32,11,1,BBMOCBS_pex,5,97,230,,,0
empty-32-32,11,1,BBMOCBS_eps,5,97,230,,,0
empty-32-32,12,1,BBMOCBS_k1,5,138,319,,,0
empty-32-32,12,1,BBMOCBS_k5,5,138,319,,,0
empty-32-32,12,1,BBMOCBS_k10,5,138,319,,,0
empty-32-32,12,1,BBMOCBS_pex,5,138,319,,,0
empty-32-32,12,1,BBMOCBS_eps,5,138,319,,,0
empty-32-32,13,1,BBMOCBS_k1,5,98,225,98,225,1
empty-32-32,13,1,BBMOCBS_k5,5,98,225,96,214,0
empty-32-32,13,1,BBMOCBS_k10,5,98,225,96,214,0
empty-32-32,13,1,BBMOCBS_pex,5,98,225,,,0
empty-32-32,13,1,BBMOCBS_eps,5,98,225,,,0
empty-32-32,14,1,BBMOCBS_k1,5,134,304,134,304,1
empty-32-32,14,1,BBMOCBS_k5,5,134,304,134,298,0
empty-32-32,14,1,BBMOCBS_k10,5,134,304,134,286,0
empty-32-32,14,1,BBMOCBS_pex,5,134,304,,,0
empty-32-32,14,1,BBMOCBS_eps,5,134,304,,,0
empty-32-32,15,1,BBMOCBS_k1,5,,,,,0
empty-32-32,15,1,BBMOCBS_k5,5,,,,,0
empty-32-32,15,1,BBMOCBS_k10,5,,,,,0
empty-32-32,15,1,BBMOCBS_pex,5,,,,,0
empty-32-32,15,1,BBMOCBS_eps,5,,,,,0
empty-32-32,16,1,BBMOCBS_k1,5,99,239,99,239,1
empty-32-32,16,1,BBMOCBS_k5,5,99,239,99,213,0
empty-32-32,16,1,BBMOCBS_k10,5,99,239,99,213,0
empty-32-32,16,1,BBMOCBS_pex,5,99,239,,,0
empty-32-32,16,1,BBMOCBS_eps,5,99,239,,,0
empty-32-32,17,1,BBMOCBS_k1,5,89,201,89,201,1
empty-32-32,17,1,BBMOCBS_k5,5,89,201,89,190,0
empty-32-32,17,1,BBMOCBS_k10,5,89,201,89,190,0
empty-32-32,17,1,BBMOCBS_pex,5,89,201,,,0
empty-32-32,17,1,BBMOCBS_eps,5,89,201,,,0
empty-32-32,18,1,BBMOCBS_k1,5,,,,,0
empty-32-32,18,1,BBMOCBS_k5,5,,,,,0
empty-32-32,18,1,BBMOCBS_k10,5,,,,,0
empty-32-32,18,1,BBMOCBS_pex,5,,,,,0
empty-32-32,18,1,BBMOCBS_eps,5,,,,,0
empty-32-32,19,1,BBMOCBS_k1,5,94,224,94,224,1
empty-32-32,19,1,BBMOCBS_k5,5,94,224,94,217,0
empty-32-32,19,1,BBMOCBS_k10,5,94,224,94,217,0
empty-32-32,19,1,BBMOCBS_pex,5,94,224,,,0
empty-32-32,19,1,BBMOCBS_eps,5,94,224,,,0
empty-32-32,20,1,BBMOCBS_k1,5,85,202,85,202,1
empty-32-32,20,1,BBMOCBS_k5,5,85,202,83,199,0
empty-32-32,20,1,BBMOCBS_k10,5,85,202,83,199,0
empty-32-32,20,1,BBMOCBS_pex,5,85,202,,,0
empty-32-32,20,1,BBMOCBS_eps,5,85,202,,,0
empty-32-32,21,1,BBMOCBS_k1,5,,,,,0
empty-32-32,21,1,BBMOCBS_k5,5,,,,,0
empty-32-32,21,1,BBMOCBS_k10,5,,,,,0
empty-32-32,21,1,BBMOCBS_pex,5,,,,,0
empty-32-32,21,1,BBMOCBS_eps,5,,,,,0
empty-32-32,22,1,BBMOCBS_k1,5,92,213,92,213,1
empty-32-32,22,1,BBMOCBS_k5,5,92,213,92,201,0
empty-32-32,22,1,BBMOCBS_k10,5,92,213,92,201,0
empty-32-32,22,1,BBMOCBS_pex,5,92,213,,,0
empty-32-32,22,1,BBMOCBS_eps,5,92,213,,,0
empty-32-32,23,1,BBMOCBS_k1,5,103,220,103,220,1
empty-32-32,23,1,BBMOCBS_k5,5,103,220,103,206,0
empty-32-32,23,1,BBMOCBS_k10,5,103,220,103,206,0
empty-32-32,23,1,BBMOCBS_pex,5,103,220,,,0
empty-32-32,23,1,BBMOCBS_eps,5,103,220,,,0
empty-32-32,24,1,BBMOCBS_k1,5,65,145,65,145,1
empty-32-32,24,1,BBMOCBS_k5,5,65,145,65,137,0
empty-32-32,24,1,BBMOCBS_k10,5,65,145,65,137,0
empty-32-32,24,1,BBMOCBS_pex,5,65,145,,,0
empty-32-32,24,1,BBMOCBS_eps,5,65,145,,,0
empty-32-32,25,1,BBMOCBS_k1,5,89,206,89,206,1
empty-32-32,25,1,BBMOCBS_k5,5,89,206,89,182,0
empty-32-32,25,1,BBMOCBS_k10,5,89,206,89,182,0
empty-32-32,25,1,BBMOCBS_pex,5,89,206,,,0
empty-32-32,25,1,BBMOCBS_eps,5,89,206,,,0
