map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-64-64-20,18,5,BBMOCBS_k5,5,249,598,249,566,0
random-64-64-20,18,5,BBMOCBS_k10,5,249,598,249,566,0
random-64-64-20,18,5,BBMOCBS_pex,5,249,598,,,0
random-64-64-20,18,5,BBMOCBS_eps,5,249,598,,,0
random-64-64-20,19,5,BBMOCBS_k1,5,,,,,0
random-64-64-20,19,5,BBMOCBS_k5,5,,,,,0
random-64-64-20,19,5,BBMOCBS_k10,5,,,,,0
random-64-64-20,19,5,BBMOCBS_pex,5,,,,,0
random-64-64-20,19,5,BBMOCBS_eps,5,,,,,0
random-64-64-20,20,5,BBMOCBS_k1,5,,,,,0
random-64-64-20,20,5,BBMOCBS_k5,5,,,,,0
random-64-64-20,20,5,BBMOCBS_k10,5,,,267,647,0
random-64-64-20,20,5,BBMOCBS_pex,5,,,,,0
random-64-64-20,20,5,BBMOCBS_eps,5,,,,,0
random-64-64-20,21,5,BBMOCBS_k1,5,164,426,164,426,1
random-64-64-20,21,5,BBMOCBS_k5,5,164,426,164,400,0
random-64-64-20,21,5,BBMOCBS_k10,5,164,426,164,394,0
random-64-64-20,21,5,BBMOCBS_pex,5,164,426,,,0
random-64-64-20,21,5,BBMOCBS_eps,5,164,426,,,0
random-64-64-20,22,5,BBMOCBS_k1,5,188,487,188,487,1
random-64-64-20,22,5,BBMOCBS_k5,5,188,487,188,478,0
random-64-64-20,22,5,BBMOCBS_k10,5,188,487,188,478,0
random-64-64-20,22,5,BBMOCBS_pex,5,188,487,,,0
random-64-64-20,22,5,BBMOCBS_eps,5,188,487,,,0
random-64-64-20,23,5,BBMOCBS_k1,5,257,642,257,642,1
random-64-64-20,23,5,BBMOCBS_k5,5,257,642,257,610,0
random-64-64-20,23,5,BBMOCBS_k10,5,257,642,257,610,0
random-64-64-20,23,5,BBMOCBS_pex,5,257,642,,,0
random-64-64-20,23,5,BBMOCBS_eps,5,257,642,,,0
random-64-64-20,24,5,BBMOCBS_k1,5,,,,,0
random-64-64-20,24,5,BBMOCBS_k5,5,,,,,0
random-64-64-20,24,5,BBMOCBS_k10,5,,,,,0
random-64-64-20,24,5,BBMOCBS_pex,5,,,,,0
random-64-64-20,24,5,BBMOCBS_eps,5,,,,,0
random-64-64-20,25,5,BBMOCBS_k1,5,204,558,204,558,1
random-64-64-20,25,5,BBMOCBS_k5,5,204,558,204,534,0
random-64-64-20,25,5,BBMOCBS_k10,5,204,558,204,532,0
random-64-64-20,25,5,BBMOCBS_pex,5,204,558,,,0
random-64-64-20,25,5,BBMOCBS_eps,5,204,558,,,0
