map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
random-64-64-20,1,120,BBMOCBS_k1,5,217,564,217,564,1
random-64-64-20,1,120,BBMOCBS_k5,5,217,564,217,527,0
random-64-64-20,1,120,BBMOCBS_k10,5,217,564,217,527,0
random-64-64-20,1,120,BBMOCBS_pex,5,217,564,,,0
random-64-64-20,1,120,BBMOCBS_eps,5,217,564,,,0
random-64-64-20,2,120,BBMOCBS_k1,5,261,690,261,690,1
random-64-64-20,2,120,BBMOCBS_k5,5,261,690,261,657,0
random-64-64-20,2,120,BBMOCBS_k10,5,261,690,261,657,0
random-64-64-20,2,120,BBMOCBS_pex,5,261,690,,,0
random-64-64-20,2,120,BBMOCBS_eps,5,261,690,,,0
random-64-64-20,3,120,BBMOCBS_k1,5,243,577,243,577,1
random-64-64-20,3,120,BBMOCBS_k5,5,243,577,243,554,0
random-64-64-20,3,120,BBMOCBS_k10,5,243,577,243,553,0
random-64-64-20,3,120,BBMOCBS_pex,5,243,577,,,0
random-64-64-20,3,120,BBMOCBS_eps,5,243,577,,,0
random-64-64-20,4,120,BBMOCBS_k1,5,270,634,270,634,1
random-64-64-20,4,120,BBMOCBS_k5,5,270,634,270,612,0
random-64-64-20,4,120,BBMOCBS_k10,5,270,634,270,611,0
random-64-64-20,4,120,BBMOCBS_pex,5,270,634,,,0
random-64-64-20,4,120,BBMOCBS_eps,5,270,634,,,0
random-64-64-20,5,120,BBMOCBS_k1,5,116,297,116,297,1
random-64-64-20,5,120,BBMOCBS_k5,5,116,297,116,292,0
random-64-64-20,5,120,BBMOCBS_k10,5,116,297,116,292,0
random-64-64-20,5,120,BBMOCBS_pex,5,116,297,,,0
random-64-64-20,5,120,BBMOCBS_eps,5,116,297,,,0
random-64-64-20,6,120,BBMOCBS_k1,5,177,460,177,460,1
random-64-64-20,6,120,BBMOCBS_k5,5,177,460,177,450,0
random-64-64-20,6,120,BBMOCBS_k10,5,177,460,177,452,0
random-64-64-20,6,120,BBMOCBS_pex,5,177,460,,,0
random-64-64-20,6,120,BBMOCBS_eps,5,177,460,,,0
random-64-64-20,7,120,BBMOCBS_k1,5,214,533,214,533,1
random-64-64-20,7,120,BBMOCBS_k5,5,214,533,214,519,0
random-64-64-20,7,120,BBMOCBS_k10,5,214,533,214,519,0
random-64-64-20,7,120,BBMOCBS_pex,5,214,533,,,0
random-64-64-20,7,120,BBMOCBS_eps,5,214,533,,,0
random-64-64-20,8,120,BBMOCBS_k1,5,263,675,263,675,1
random-64-64-20,8,120,BBMOCBS_k5,5,263,675,261,613,0
random-64-64-20,8,120,BBMOCBS_k10,5,263,675,261,618,0
random-64-64-20,8,120,BBMOCBS_pex,5,263,675,,,0
random-64-64-20,8,120,BBMOCBS_eps,5,263,675,,,0
random-64-64-20,9,120,BBMOCBS_k1,5,263,679,263,679,1
random-64-64-20,9,120,BBMOCBS_k5,5,263,679,263,640,0
random-64-64-20,9,120,BBMOCBS_k10,5,263,679,263,640,0
random-64-64-20,9,120,BBMOCBS_pex,5,263,679,,,0
random-64-64-20,9,120,BBMOCBS_eps,5,263,679,,,0
random-64-64-20,10,120,BBMOCBS_k1,5,252,656,252,656,1
random-64-64-20,10,120,BBMOCBS_k5,5,252,656,250,610,0
random-64-64-20,10,120,BBMOCBS_k10,5,252,656,248,607,0
random-64-64-20,10,120,BBMOCBS_pex,5,252,656,,,0
random-64-64-20,10,120,BBMOCBS_eps,5,252,656,,,0
random-64-64-20,11,120,BBMOCBS_k1,5,140,351,140,351,1
random-64-64-20,11,120,BBMOCBS_k5,5,140,351,140,335,0
random-64-64-20,11,120,BBMOCBS_k10,5,140,351,140,335,0
random-64-64-20,11,120,BBMOCBS_pex,5,140,351,,,0
random-64-64-20,11,120,BBMOCBS_eps,5,140,351,,,0
random-64-64-20,12,120,BBMOCBS_k1,5,329,768,329,768,1
random-64-64-20,12,120,BBMOCBS_k5,5,329,768,327,737,0
random-64-64-20,12,120,BBMOCBS_k10,5,329,768,327,743,0
random-64-64-20,12,120,BBMOCBS_pex,5,329,768,,,0
random-64-64-20,12,120,BBMOCBS_eps,5,329,768,,,0
random-64-64-20,13,120,BBMOCBS_k1,5,214,521,214,521,1
random-64-64-20,13,120,BBMOCBS_k5,5,214,521,212,510,0
random-64-64-20,13,120,BBMOCBS_k10,5,214,521,212,511,0
random-64-64-20,13,120,BBMOCBS_pex,5,214,521,,,0
random-64-64-20,13,120,BBMOCBS_eps,5,214,521,,,0
random-64-64-20,14,120,BBMOCBS_k1,5,209,514,209,514,1
random-64-64-20,14,120,BBMOCBS_k5,5,209,514,208,497,0
random-64-64-20,14,120,BBMOCBS_k10,5,209,514,208,496,0
random-64-64-20,14,120,BBMOCBS_pex,5,209,514,,,0
random-64-64-20,14,120,BBMOCBS_eps,5,209,514,,,0
random-64-64-20,15,120,BBMOCBS_k1,5,215,549,215,549,1
random-64-64-20,15,120,BBMOCBS_k5,5,215,549,215,525,0
random-64-64-20,15,120,BBMOCBS_k10,5,215,549,215,515,0
random-64-64-20,15,120,BBMOCBS_pex,5,215,549,,,0
random-64-64-20,15,120,BBMOCBS_eps,5,215,549,,,0
random-64-64-20,16,120,BBMOCBS_k1,5,220,556,220,556,1
random-64-64-20,16,120,BBMOCBS_k5,5,220,556,220,522,0
random-64-64-20,16,120,BBMOCBS_k10,5,220,556,220,521,0
random-64-64-20,16,120,BBMOCBS_pex,5,220,556,,,0
random-64-64-20,16,120,BBMOCBS_eps,5,220,556,,,0
random-64-64-20,17,120,BBMOCBS_k1,5,87,215,87,215,1
random-64-64-20,17,120,BBMOCBS_k5,5,87,215,87,206,0
random-64-64-20,17,120,BBMOCBS_k10,5,87,215,87,205,0
random-64-64-20,17,120,BBMOCBS_pex,5,87,215,,,0
random-64-64-20,17,120,BBMOCBS_eps,5,87,215,,,0
random-64-64-20,18,120,BBMOCBS_k1,5,249,598,249,598,1
random-64-64-20,18,120,BBMOCBS_k5,5,249,598,249,566,0
random-64-64-20,18,120,BBMOCBS_k10,5,249,598,249,566,0
random-64-64-20,18,120,BBMOCBS_pex,5,249,598,,,0
random-64-64-20,18,120,BBMOCBS_eps,5,249,598,,,0
random-64-64-20,19,120,BBMOCBS_k1,5,287,731,287,731,1
random-64-64-20,19,120,BBMOCBS_k5,5,287,731,287,681,0
random-64-64-20,19,120,BBMOCBS_k10,5,287,731,287,674,0
